Id,OSM_Id,Longitude,Latitude,Construction material,Age of construction,Number of Storeys,Number of basements,Height of the ground floor,Occupancy,Position within the block,Vertical irregularities,Horizontal irregularities,Roof covering,GEM Taxonomy,Image Quality,Image filename or link
1105,419369409,-9.1342589,38.7462099,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:1,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:1+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369409_1105_1.jpg
1105,419369409,-9.1342589,38.7462099,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:1,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:1+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369409_1105_2.jpg
1107,419369411,-9.1342676,38.7462886,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:1,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:1+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369411_1107_0.jpg
1107,419369411,-9.1342676,38.7462886,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:1,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:1+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369411_1107_1.jpg
1107,419369411,-9.1342676,38.7462886,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:1,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:1+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369411_1107_2.jpg
1108,419369412,-9.1342845,38.7464409,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:1,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:1+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369412_1108_0.jpg
1108,419369412,-9.1342845,38.7464409,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:1,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:1+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369412_1108_1.jpg
1108,419369412,-9.1342845,38.7464409,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:1,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:1+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369412_1108_2.jpg
1115,419369419,-9.1333399,38.7463294,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,419369419_1115_0.jpg
1115,419369419,-9.1333399,38.7463294,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369419_1115_1.jpg
1115,419369419,-9.1333399,38.7463294,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369419_1115_2.jpg
1118,419369422,-9.1342982,38.7465637,CR/LFINF,YBET:1960-1985,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369422_1118_0.jpg
1118,419369422,-9.1342982,38.7465637,CR/LFINF,YBET:1960-1985,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369422_1118_1.jpg
1118,419369422,-9.1342982,38.7465637,CR/LFINF,YBET:1960-1985,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369422_1118_2.jpg
1100,419369404,-9.1325605,38.7467983,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP1,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,419369404_1100_0.jpg
1132,419369436,-9.1325583,38.7472316,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369436_1132_0.jpg
1132,419369436,-9.1325583,38.7472316,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369436_1132_1.jpg
1132,419369436,-9.1325583,38.7472316,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369436_1132_2.jpg
1127,419369431,-9.1325592,38.7473976,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP1,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,419369431_1127_0.jpg
1134,419369438,-9.1326711,38.7463625,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP1,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,419369438_1134_0.jpg
1134,419369438,-9.1326711,38.7463625,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP1,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,419369438_1134_1.jpg
1134,419369438,-9.1326711,38.7463625,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP1,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,419369438_1134_2.jpg
1135,419369439,-9.1342804,38.7464044,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Acceptable,419369439_1135_0.jpg
1135,419369439,-9.1342804,38.7464044,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Acceptable,419369439_1135_1.jpg
1135,419369439,-9.1342804,38.7464044,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Acceptable,419369439_1135_2.jpg
1137,419369441,-9.1342889,38.7464805,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369441_1137_0.jpg
1137,419369441,-9.1342889,38.7464805,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369441_1137_1.jpg
1137,419369441,-9.1342889,38.7464805,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:0,HFEX:0.32,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0+HFEX:0.32/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369441_1137_2.jpg
355,220463695,-9.1402892,38.749809,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:1,HFEX:0.6,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:11+HBEX:1+HFEX:0.6/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Excellent,220463695_355_0.jpg
355,220463695,-9.1402892,38.749809,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:1,HFEX:0.6,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:11+HBEX:1+HFEX:0.6/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Excellent,220463695_355_1.jpg
355,220463695,-9.1402892,38.749809,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:1,HFEX:0.6,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:11+HBEX:1+HFEX:0.6/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Excellent,220463695_355_2.jpg
356,220463696,-9.1400088,38.749915,CR/LFINF,YBET:1960-1985,HEX:7,HBEX:1,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:7+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Excellent,220463696_356_0.jpg
356,220463696,-9.1400088,38.749915,CR/LFINF,YBET:1960-1985,HEX:7,HBEX:1,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:7+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Excellent,220463696_356_1.jpg
356,220463696,-9.1400088,38.749915,CR/LFINF,YBET:1960-1985,HEX:7,HBEX:1,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:7+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Excellent,220463696_356_2.jpg
1088,419369392,-9.1333197,38.7471167,CR/LFINF,YBET:1985-2000,HEX:2,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:2+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,419369392_1088_0.jpg
1908,810768345,-9.1388992,38.7481205,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768345_1908_0.jpg
1908,810768345,-9.1388992,38.7481205,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768345_1908_1.jpg
1908,810768345,-9.1388992,38.7481205,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768345_1908_2.jpg
956,379681978,-9.1395652,38.7487121,CR/LFINF,YBET:1960-1985,HEX:13,,HFEX:0.5,RES,,SOS,,,CR/LFINF/HEX:13+HFEX:0.5/YBET:1960-1985/RES/SOS,Acceptable,379681978_956_0.jpg
956,379681978,-9.1395652,38.7487121,CR/LFINF,YBET:1960-1985,HEX:13,,HFEX:0.5,RES,,SOS,,,CR/LFINF/HEX:13+HFEX:0.5/YBET:1960-1985/RES/SOS,Acceptable,379681978_956_1.jpg
956,379681978,-9.1395652,38.7487121,CR/LFINF,YBET:1960-1985,HEX:13,,HFEX:0.5,RES,,SOS,,,CR/LFINF/HEX:13+HFEX:0.5/YBET:1960-1985/RES/SOS,Acceptable,379681978_956_2.jpg
872,341113764,-9.1386503,38.7493944,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,HFEX:0.6,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0+HFEX:0.6/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Acceptable,341113764_872_0.jpg
872,341113764,-9.1386503,38.7493944,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,HFEX:0.6,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0+HFEX:0.6/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Acceptable,341113764_872_1.jpg
872,341113764,-9.1386503,38.7493944,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,HFEX:0.6,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0+HFEX:0.6/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Acceptable,341113764_872_2.jpg
873,341113766,-9.1377888,38.749364,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Excellent,341113766_873_0.jpg
873,341113766,-9.1377888,38.749364,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Excellent,341113766_873_1.jpg
873,341113766,-9.1377888,38.749364,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Excellent,341113766_873_2.jpg
874,341113768,-9.1394824,38.7497994,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Acceptable,341113768_874_0.jpg
874,341113768,-9.1394824,38.7497994,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Acceptable,341113768_874_1.jpg
874,341113768,-9.1394824,38.7497994,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Acceptable,341113768_874_2.jpg
883,341113783,-9.1394969,38.7496168,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Acceptable,341113783_883_0.jpg
883,341113783,-9.1394969,38.7496168,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Acceptable,341113783_883_1.jpg
883,341113783,-9.1394969,38.7496168,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+SOS/RMN,Acceptable,341113783_883_2.jpg
885,341113785,-9.1386364,38.7495761,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+SOS/RMN,Acceptable,341113785_885_0.jpg
885,341113785,-9.1386364,38.7495761,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+SOS/RMN,Acceptable,341113785_885_1.jpg
885,341113785,-9.1386364,38.7495761,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+SOS/RMN,Acceptable,341113785_885_2.jpg
889,341113792,-9.1377735,38.7495581,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+SOS/RMN,Excellent,341113792_889_0.jpg
889,341113792,-9.1377735,38.7495581,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+SOS/RMN,Acceptable,341113792_889_1.jpg
889,341113792,-9.1377735,38.7495581,CR/LFINF,YBET:1960-1985,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+SOS/RMN,Acceptable,341113792_889_2.jpg
1247,425467228,-9.1405975,38.7489362,CR/LFINF,YBET:1960-1985,HEX:7,HBEX:1,HFEX:0.52,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:7+HBEX:1+HFEX:0.52/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,425467228_1247_0.jpg
958,379681980,-9.1398931,38.7485439,CR/LFINF,YBET:1985-2000,HEX:4,HBEX:1,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:4+HBEX:1/YBET:1985-2000/RES/BP1/IRHO+IRVO/RMN,Acceptable,379681980_958_0.jpg
958,379681980,-9.1398931,38.7485439,CR/LFINF,YBET:1985-2000,HEX:4,HBEX:1,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:4+HBEX:1/YBET:1985-2000/RES/BP1/IRHO+IRVO/RMN,Acceptable,379681980_958_1.jpg
958,379681980,-9.1398931,38.7485439,CR/LFINF,YBET:1985-2000,HEX:4,HBEX:1,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:4+HBEX:1/YBET:1985-2000/RES/BP1/IRHO+IRVO/RMN,Acceptable,379681980_958_2.jpg
959,379681981,-9.1387158,38.748671,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+SOS/RMN,Excellent,379681981_959_0.jpg
959,379681981,-9.1387158,38.748671,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+SOS/RMN,Excellent,379681981_959_1.jpg
959,379681981,-9.1387158,38.748671,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:0,,RES,BP2,SOS,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+SOS/RMN,Excellent,379681981_959_2.jpg
1239,425467220,-9.1404142,38.7481936,CR/LFINF,YBET:1985-2000,HEX:8,HBEX:0,,MIX,BP2,IRVO,IRHO,TMTO,CR/LFINF/HEX:8+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+IRVO/TMTO,Excellent,425467220_1239_0.jpg
1239,425467220,-9.1404142,38.7481936,CR/LFINF,YBET:1985-2000,HEX:8,HBEX:0,,MIX,BP2,IRVO,IRHO,TMTO,CR/LFINF/HEX:8+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+IRVO/TMTO,Excellent,425467220_1239_1.jpg
1239,425467220,-9.1404142,38.7481936,CR/LFINF,YBET:1985-2000,HEX:8,HBEX:0,,MIX,BP2,IRVO,IRHO,TMTO,CR/LFINF/HEX:8+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+IRVO/TMTO,Excellent,425467220_1239_2.jpg
1240,425467221,-9.1403926,38.7484365,CR/LFINF,YBET:1985-2000,HEX:10,,,MIX,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:10/YBET:1985-2000/MIX/BP2/IRHO+IRVO/RMN,Excellent,425467221_1240_0.jpg
1240,425467221,-9.1403926,38.7484365,CR/LFINF,YBET:1985-2000,HEX:10,,,MIX,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:10/YBET:1985-2000/MIX/BP2/IRHO+IRVO/RMN,Excellent,425467221_1240_1.jpg
1240,425467221,-9.1403926,38.7484365,CR/LFINF,YBET:1985-2000,HEX:10,,,MIX,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:10/YBET:1985-2000/MIX/BP2/IRHO+IRVO/RMN,Excellent,425467221_1240_2.jpg
1241,425467222,-9.1403775,38.7486618,CR/LFINF,YBET:1960-1985,HEX:8,HBEX:1,HFEX:0.6,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:8+HBEX:1+HFEX:0.6/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMN,Bad,425467222_1241_0.jpg
1241,425467222,-9.1403775,38.7486618,CR/LFINF,YBET:1960-1985,HEX:8,HBEX:1,HFEX:0.6,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:8+HBEX:1+HFEX:0.6/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMN,Bad,425467222_1241_1.jpg
1241,425467222,-9.1403775,38.7486618,CR/LFINF,YBET:1960-1985,HEX:8,HBEX:1,HFEX:0.6,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:8+HBEX:1+HFEX:0.6/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMN,Bad,425467222_1241_2.jpg
1901,810768337,-9.1400373,38.7479767,CR/LFINF,YBET:1960-1985,HEX:7,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:7+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768337_1901_0.jpg
1901,810768337,-9.1400373,38.7479767,CR/LFINF,YBET:1960-1985,HEX:7,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:7+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768337_1901_1.jpg
1901,810768337,-9.1400373,38.7479767,CR/LFINF,YBET:1960-1985,HEX:7,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:7+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768337_1901_2.jpg
1903,810768340,-9.1395161,38.7479648,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768340_1903_0.jpg
1903,810768340,-9.1395161,38.7479648,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768340_1903_1.jpg
1903,810768340,-9.1395161,38.7479648,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768340_1903_2.jpg
1904,810768341,-9.1393846,38.7479593,CR/LFINF,YBET:1985-2000,HEX:5,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,810768341_1904_0.jpg
1904,810768341,-9.1393846,38.7479593,CR/LFINF,YBET:1985-2000,HEX:5,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,810768341_1904_1.jpg
1904,810768341,-9.1393846,38.7479593,CR/LFINF,YBET:1985-2000,HEX:5,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,810768341_1904_2.jpg
1905,810768342,-9.139241,38.7479607,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768342_1905_0.jpg
1905,810768342,-9.139241,38.7479607,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768342_1905_1.jpg
1905,810768342,-9.139241,38.7479607,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,810768342_1905_2.jpg
1909,810768346,-9.1389128,38.7482391,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP2,POP,IRHO,TMTO,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/TMTO,Excellent,810768346_1909_0.jpg
1909,810768346,-9.1389128,38.7482391,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP2,POP,IRHO,TMTO,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/TMTO,Excellent,810768346_1909_1.jpg
1909,810768346,-9.1389128,38.7482391,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP2,POP,IRHO,TMTO,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/TMTO,Excellent,810768346_1909_2.jpg
2691,1005338250,-9.1385396,38.7482196,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,1005338250_2691_0.jpg
2691,1005338250,-9.1385396,38.7482196,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,1005338250_2691_1.jpg
2691,1005338250,-9.1385396,38.7482196,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Acceptable,1005338250_2691_2.jpg
2211,977461208,-9.1390866,38.7498665,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,RES,BPD,,,,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/RES/BPD,Excellent,977461208_2211_0.jpg
